timestamp,machine_id,machine_type,power_kw,temperature_c,vibration_hz,pressure_bar,hour_of_day,day_of_week,month,is_anomaly
2024-11-05 20:00:00,ELEC-004,Éclairage/Bureautique,2.11,36.4,6.4,3.91,20,1,11,0
2024-11-05 21:00:00,CLIM-001,Climatisation,9.11,71.9,9.4,3.3,21,1,11,1
2024-11-05 21:00:00,FRIG-002,Réfrigération,2.03,34.4,5.6,3.74,21,1,11,0
2024-11-05 21:00:00,POMP-003,Pompe Hydraulique,3.75,30.9,23.5,2.82,21,1,11,0
2024-11-05 21:00:00,ELEC-004,Éclairage/Bureautique,1.14,35.8,4.0,2.85,21,1,11,0
2024-11-05 22:00:00,CLIM-001,Climatisation,5.11,38.2,4.9,3.14,22,1,11,0
2024-11-05 22:00:00,FRIG-002,Réfrigération,1.48,33.0,5.6,3.08,22,1,11,0
2024-11-05 22:00:00,POMP-003,Pompe Hydraulique,7.21,35.8,34.0,3.28,22,1,11,0
2024-11-05 22:00:00,ELEC-004,Éclairage/Bureautique,1.31,49.9,10.7,2.65,22,1,11,1
2024-11-05 23:00:00,CLIM-001,Climatisation,3.74,32.7,6.0,2.63,23,1,11,0
2024-11-05 23:00:00,FRIG-002,Réfrigération,1.72,33.2,4.1,3.04,23,1,11,0
2024-11-05 23:00:00,POMP-003,Pompe Hydraulique,5.34,33.7,30.2,2.62,23,1,11,0
2024-11-05 23:00:00,ELEC-004,Éclairage/Bureautique,0.93,32.5,3.5,2.95,23,1,11,0
2024-11-06 00:00:00,CLIM-001,Climatisation,4.72,36.7,4.7,3.27,0,2,11,0
2024-11-06 00:00:00,FRIG-002,Réfrigération,1.35,33.4,3.6,3.19,0,2,11,0
2024-11-06 00:00:00,POMP-003,Pompe Hydraulique,6.89,37.2,30.3,3.46,0,2,11,0
2024-11-06 00:00:00,ELEC-004,Éclairage/Bureautique,0.9,33.5,6.3,3.02,0,2,11,0
2024-11-06 01:00:00,CLIM-001,Climatisation,4.67,32.9,6.0,3.27,1,2,11,0
2024-11-06 01:00:00,FRIG-002,Réfrigération,1.48,33.4,4.1,3.01,1,2,11,0
2024-11-06 01:00:00,POMP-003,Pompe Hydraulique,5.34,32.1,29.9,2.19,1,2,11,0
2024-11-06 01:00:00,ELEC-004,Éclairage/Bureautique,0.98,32.0,6.8,2.76,1,2,11,0
2024-11-06 02:00:00,CLIM-001,Climatisation,4.53,34.3,5.0,3.27,2,2,11,0
2024-11-06 02:00:00,FRIG-002,Réfrigération,1.69,34.7,5.1,3.44,2,2,11,0
2024-11-06 02:00:00,POMP-003,Pompe Hydraulique,11.75,56.2,58.3,3.5,2,2,11,1
2024-11-06 02:00:00,ELEC-004,Éclairage/Bureautique,1.26,31.3,4.9,2.99,2,2,11,0
2024-11-06 03:00:00,CLIM-001,Climatisation,5.09,34.5,5.4,3.57,3,2,11,0
2024-11-06 03:00:00,FRIG-002,Réfrigération,1.36,35.5,4.2,3.31,3,2,11,0
2024-11-06 03:00:00,POMP-003,Pompe Hydraulique,4.7,30.3,30.4,3.59,3,2,11,0
2024-11-06 03:00:00,ELEC-004,Éclairage/Bureautique,1.07,34.8,5.1,2.95,3,2,11,0
2024-11-06 04:00:00,CLIM-001,Climatisation,3.78,34.6,4.3,3.01,4,2,11,0
2024-11-06 04:00:00,FRIG-002,Réfrigération,1.26,30.8,5.3,2.76,4,2,11,0
2024-11-06 04:00:00,POMP-003,Pompe Hydraulique,3.83,32.7,32.3,2.18,4,2,11,0
2024-11-06 04:00:00,ELEC-004,Éclairage/Bureautique,0.84,29.9,5.4,2.56,4,2,11,0
2024-11-06 05:00:00,CLIM-001,Climatisation,4.8,36.4,5.3,3.21,5,2,11,0
2024-11-06 05:00:00,FRIG-002,Réfrigération,2.18,36.4,6.2,3.81,5,2,11,0
2024-11-06 05:00:00,POMP-003,Pompe Hydraulique,6.34,32.0,34.5,2.92,5,2,11,0
2024-11-06 05:00:00,ELEC-004,Éclairage/Bureautique,1.45,35.3,4.6,3.72,5,2,11,0
2024-11-06 06:00:00,CLIM-001,Climatisation,4.03,33.8,3.8,3.07,6,2,11,0
2024-11-06 06:00:00,FRIG-002,Réfrigération,1.05,33.3,4.7,2.88,6,2,11,0
2024-11-06 06:00:00,POMP-003,Pompe Hydraulique,6.64,33.2,30.9,3.56,6,2,11,0
2024-11-06 06:00:00,ELEC-004,Éclairage/Bureautique,1.2,34.5,5.1,2.76,6,2,11,0
2024-11-06 07:00:00,CLIM-001,Climatisation,8.21,39.0,4.9,4.34,7,2,11,0
2024-11-06 07:00:00,FRIG-002,Réfrigération,3.18,37.9,6.4,3.8,7,2,11,0
2024-11-06 07:00:00,POMP-003,Pompe Hydraulique,14.13,41.9,48.7,4.52,7,2,11,0
2024-11-06 07:00:00,ELEC-004,Éclairage/Bureautique,1.98,38.7,6.2,3.24,7,2,11,0
2024-11-06 08:00:00,CLIM-001,Climatisation,10.18,40.6,4.6,4.83,8,2,11,0
2024-11-06 08:00:00,FRIG-002,Réfrigération,3.47,44.2,5.9,4.4,8,2,11,0
2024-11-06 08:00:00,POMP-003,Pompe Hydraulique,13.8,46.7,44.5,4.57,8,2,11,0
2024-11-06 08:00:00,ELEC-004,Éclairage/Bureautique,2.54,38.6,6.1,4.84,8,2,11,0
2024-11-06 09:00:00,CLIM-001,Climatisation,9.37,43.1,6.7,4.71,9,2,11,0
2024-11-06 09:00:00,FRIG-002,Réfrigération,3.16,40.0,6.8,4.05,9,2,11,0
2024-11-06 09:00:00,POMP-003,Pompe Hydraulique,14.13,47.2,41.3,4.38,9,2,11,0
2024-11-06 09:00:00,ELEC-004,Éclairage/Bureautique,1.94,35.2,3.7,4.0,9,2,11,0
2024-11-06 10:00:00,CLIM-001,Climatisation,11.8,49.9,6.4,5.23,10,2,11,0
2024-11-06 10:00:00,FRIG-002,Réfrigération,3.87,47.0,6.7,4.82,10,2,11,0
2024-11-06 10:00:00,POMP-003,Pompe Hydraulique,16.46,50.0,51.6,4.96,10,2,11,0
2024-11-06 10:00:00,ELEC-004,Éclairage/Bureautique,2.82,45.7,5.3,4.73,10,2,11,0
2024-11-06 11:00:00,CLIM-001,Climatisation,11.77,46.0,2.7,4.11,11,2,11,0
2024-11-06 11:00:00,FRIG-002,Réfrigération,4.83,51.3,5.3,5.61,11,2,11,0
2024-11-06 11:00:00,POMP-003,Pompe Hydraulique,16.68,48.2,49.3,5.24,11,2,11,0
2024-11-06 11:00:00,ELEC-004,Éclairage/Bureautique,2.9,42.9,5.6,4.63,11,2,11,0
2024-11-06 12:00:00,CLIM-001,Climatisation,11.23,47.3,5.5,5.25,12,2,11,0
2024-11-06 12:00:00,FRIG-002,Réfrigération,4.36,44.8,4.7,4.91,12,2,11,0
2024-11-06 12:00:00,POMP-003,Pompe Hydraulique,16.39,50.9,54.7,4.69,12,2,11,0
2024-11-06 12:00:00,ELEC-004,Éclairage/Bureautique,2.9,43.8,2.9,4.15,12,2,11,0
2024-11-06 13:00:00,CLIM-001,Climatisation,10.23,44.6,5.0,4.73,13,2,11,0
2024-11-06 13:00:00,FRIG-002,Réfrigération,4.4,46.8,4.2,5.78,13,2,11,0
2024-11-06 13:00:00,POMP-003,Pompe Hydraulique,15.63,45.5,52.3,4.89,13,2,11,0
2024-11-06 13:00:00,ELEC-004,Éclairage/Bureautique,2.89,40.1,5.2,4.62,13,2,11,0
2024-11-06 14:00:00,CLIM-001,Climatisation,11.46,52.3,5.9,5.08,14,2,11,0
2024-11-06 14:00:00,FRIG-002,Réfrigération,4.49,50.1,3.3,5.27,14,2,11,0
2024-11-06 14:00:00,POMP-003,Pompe Hydraulique,17.89,51.1,48.1,5.54,14,2,11,0
2024-11-06 14:00:00,ELEC-004,Éclairage/Bureautique,5.0,70.4,11.2,3.73,14,2,11,1
2024-11-06 15:00:00,CLIM-001,Climatisation,11.2,46.0,4.2,4.53,15,2,11,0
2024-11-06 15:00:00,FRIG-002,Réfrigération,4.11,47.6,5.9,5.29,15,2,11,0
2024-11-06 15:00:00,POMP-003,Pompe Hydraulique,16.37,49.6,48.6,4.81,15,2,11,0
2024-11-06 15:00:00,ELEC-004,Éclairage/Bureautique,2.95,46.3,7.3,4.73,15,2,11,0
2024-11-06 16:00:00,CLIM-001,Climatisation,11.65,45.8,5.5,4.81,16,2,11,0
2024-11-06 16:00:00,FRIG-002,Réfrigération,3.98,43.4,4.0,4.69,16,2,11,0
2024-11-06 16:00:00,POMP-003,Pompe Hydraulique,15.51,44.2,49.9,5.22,16,2,11,0
2024-11-06 16:00:00,ELEC-004,Éclairage/Bureautique,2.86,45.7,4.4,4.71,16,2,11,0
2024-11-06 17:00:00,CLIM-001,Climatisation,8.53,42.7,4.0,4.3,17,2,11,0
2024-11-06 17:00:00,FRIG-002,Réfrigération,2.98,41.5,5.7,4.58,17,2,11,0
2024-11-06 17:00:00,POMP-003,Pompe Hydraulique,13.37,45.1,49.6,4.46,17,2,11,0
2024-11-06 17:00:00,ELEC-004,Éclairage/Bureautique,2.17,40.5,4.0,3.96,17,2,11,0
2024-11-06 18:00:00,CLIM-001,Climatisation,9.8,43.1,4.4,4.97,18,2,11,0
2024-11-06 18:00:00,FRIG-002,Réfrigération,3.23,40.8,4.0,4.02,18,2,11,0
2024-11-06 18:00:00,POMP-003,Pompe Hydraulique,10.57,37.4,39.6,4.13,18,2,11,0
2024-11-06 18:00:00,ELEC-004,Éclairage/Bureautique,2.21,38.1,5.2,4.11,18,2,11,0
2024-11-06 19:00:00,CLIM-001,Climatisation,10.4,41.6,5.2,4.45,19,2,11,0
2024-11-06 19:00:00,FRIG-002,Réfrigération,3.69,44.3,5.8,4.87,19,2,11,0
2024-11-06 19:00:00,POMP-003,Pompe Hydraulique,13.02,47.1,41.9,4.03,19,2,11,0
2024-11-06 19:00:00,ELEC-004,Éclairage/Bureautique,2.18,43.1,6.4,3.69,19,2,11,0
2024-11-06 20:00:00,CLIM-001,Climatisation,9.04,43.1,5.3,4.62,20,2,11,0
2024-11-06 20:00:00,FRIG-002,Réfrigération,3.09,42.5,5.5,4.5,20,2,11,0
2024-11-06 20:00:00,POMP-003,Pompe Hydraulique,12.13,42.4,44.0,4.2,20,2,11,0
2024-11-06 20:00:00,ELEC-004,Éclairage/Bureautique,2.43,38.5,4.9,4.69,20,2,11,0
2024-11-06 21:00:00,CLIM-001,Climatisation,4.23,34.1,5.6,2.9,21,2,11,0
2024-11-06 21:00:00,FRIG-002,Réfrigération,1.62,31.3,4.6,2.72,21,2,11,0
2024-11-06 21:00:00,POMP-003,Pompe Hydraulique,4.28,32.5,22.6,2.9,21,2,11,0
2024-11-06 21:00:00,ELEC-004,Éclairage/Bureautique,0.79,30.0,5.7,2.55,21,2,11,0
2024-11-06 22:00:00,CLIM-001,Climatisation,4.0,31.8,6.8,3.17,22,2,11,0
2024-11-06 22:00:00,FRIG-002,Réfrigération,1.63,37.3,5.6,3.44,22,2,11,0
2024-11-06 22:00:00,POMP-003,Pompe Hydraulique,7.04,35.4,33.7,3.2,22,2,11,0
2024-11-06 22:00:00,ELEC-004,Éclairage/Bureautique,0.92,28.1,5.8,2.67,22,2,11,0
2024-11-06 23:00:00,CLIM-001,Climatisation,5.37,37.1,5.9,3.06,23,2,11,0
2024-11-06 23:00:00,FRIG-002,Réfrigération,1.51,32.2,5.2,3.48,23,2,11,0
2024-11-06 23:00:00,POMP-003,Pompe Hydraulique,7.13,37.7,34.1,3.16,23,2,11,0
2024-11-06 23:00:00,ELEC-004,Éclairage/Bureautique,0.88,33.9,5.0,2.7,23,2,11,0
2024-11-07 00:00:00,CLIM-001,Climatisation,5.27,36.1,4.6,3.06,0,3,11,0
2024-11-07 00:00:00,FRIG-002,Réfrigération,1.86,33.3,5.0,3.06,0,3,11,0
2024-11-07 00:00:00,POMP-003,Pompe Hydraulique,6.26,35.7,35.0,3.24,0,3,11,0
2024-11-07 00:00:00,ELEC-004,Éclairage/Bureautique,0.9,33.4,5.2,2.54,0,3,11,0
2024-11-07 01:00:00,CLIM-001,Climatisation,4.41,29.2,3.9,2.83,1,3,11,0
2024-11-07 01:00:00,FRIG-002,Réfrigération,1.56,32.9,3.4,2.89,1,3,11,0
2024-11-07 01:00:00,POMP-003,Pompe Hydraulique,6.96,34.4,36.1,3.13,1,3,11,0
2024-11-07 01:00:00,ELEC-004,Éclairage/Bureautique,0.95,32.4,5.8,2.65,1,3,11,0
2024-11-07 02:00:00,CLIM-001,Climatisation,3.83,30.5,4.1,2.63,2,3,11,0
2024-11-07 02:00:00,FRIG-002,Réfrigération,1.38,29.3,5.0,3.38,2,3,11,0
2024-11-07 02:00:00,POMP-003,Pompe Hydraulique,6.62,33.0,34.7,3.37,2,3,11,0
2024-11-07 02:00:00,ELEC-004,Éclairage/Bureautique,0.79,28.6,4.0,2.86,2,3,11,0
2024-11-07 03:00:00,CLIM-001,Climatisation,4.66,37.2,3.8,2.63,3,3,11,0
2024-11-07 03:00:00,FRIG-002,Réfrigération,1.09,30.0,3.2,2.23,3,3,11,0
2024-11-07 03:00:00,POMP-003,Pompe Hydraulique,5.66,35.6,32.4,2.67,3,3,11,0
2024-11-07 03:00:00,ELEC-004,Éclairage/Bureautique,1.07,33.7,5.8,2.61,3,3,11,0
2024-11-07 04:00:00,CLIM-001,Climatisation,3.76,31.1,4.2,2.74,4,3,11,0
2024-11-07 04:00:00,FRIG-002,Réfrigération,1.5,34.8,6.0,2.81,4,3,11,0
2024-11-07 04:00:00,POMP-003,Pompe Hydraulique,7.59,38.6,30.9,3.16,4,3,11,0
2024-11-07 04:00:00,ELEC-004,Éclairage/Bureautique,1.06,34.3,5.2,2.81,4,3,11,0
2024-11-07 05:00:00,CLIM-001,Climatisation,5.06,35.1,5.6,3.12,5,3,11,0
2024-11-07 05:00:00,FRIG-002,Réfrigération,1.03,32.3,3.5,2.85,5,3,11,0
2024-11-07 05:00:00,POMP-003,Pompe Hydraulique,5.43,27.6,29.8,2.83,5,3,11,0
2024-11-07 05:00:00,ELEC-004,Éclairage/Bureautique,0.58,27.3,5.9,2.37,5,3,11,0
2024-11-07 06:00:00,CLIM-001,Climatisation,4.04,34.5,5.6,2.92,6,3,11,0
2024-11-07 06:00:00,FRIG-002,Réfrigération,1.46,31.6,5.2,2.74,6,3,11,0
2024-11-07 06:00:00,POMP-003,Pompe Hydraulique,9.71,50.7,67.8,2.98,6,3,11,1
2024-11-07 06:00:00,ELEC-004,Éclairage/Bureautique,1.09,34.4,4.4,3.06,6,3,11,0
2024-11-07 07:00:00,CLIM-001,Climatisation,9.48,42.0,6.9,4.64,7,3,11,0
2024-11-07 07:00:00,FRIG-002,Réfrigération,3.29,46.6,5.3,4.44,7,3,11,0
2024-11-07 07:00:00,POMP-003,Pompe Hydraulique,14.48,46.9,50.5,4.88,7,3,11,0
2024-11-07 07:00:00,ELEC-004,Éclairage/Bureautique,1.91,36.3,4.7,3.57,7,3,11,0
2024-11-07 08:00:00,CLIM-001,Climatisation,9.59,40.7,6.1,4.37,8,3,11,0
2024-11-07 08:00:00,FRIG-002,Réfrigération,3.29,43.5,4.9,3.95,8,3,11,0
2024-11-07 08:00:00,POMP-003,Pompe Hydraulique,11.2,43.8,39.4,3.59,8,3,11,0
2024-11-07 08:00:00,ELEC-004,Éclairage/Bureautique,1.89,36.5,6.0,3.85,8,3,11,0
2024-11-07 09:00:00,CLIM-001,Climatisation,8.45,47.1,4.6,4.09,9,3,11,0
2024-11-07 09:00:00,FRIG-002,Réfrigération,2.92,41.2,4.8,4.4,9,3,11,0
2024-11-07 09:00:00,POMP-003,Pompe Hydraulique,13.88,43.8,47.6,4.35,9,3,11,0
2024-11-07 09:00:00,ELEC-004,Éclairage/Bureautique,2.72,46.9,2.7,4.31,9,3,11,0
2024-11-07 10:00:00,CLIM-001,Climatisation,10.65,42.8,3.8,4.97,10,3,11,0
2024-11-07 10:00:00,FRIG-002,Réfrigération,4.33,47.0,5.1,5.56,10,3,11,0
2024-11-07 10:00:00,POMP-003,Pompe Hydraulique,16.92,45.1,43.7,5.12,10,3,11,0
2024-11-07 10:00:00,ELEC-004,Éclairage/Bureautique,2.58,45.3,5.4,4.28,10,3,11,0
2024-11-07 11:00:00,CLIM-001,Climatisation,11.78,50.8,4.1,5.14,11,3,11,0
2024-11-07 11:00:00,FRIG-002,Réfrigération,4.1,47.7,4.7,5.32,11,3,11,0
2024-11-07 11:00:00,POMP-003,Pompe Hydraulique,17.51,48.2,56.3,4.79,11,3,11,0
2024-11-07 11:00:00,ELEC-004,Éclairage/Bureautique,2.8,46.4,4.9,4.48,11,3,11,0
2024-11-07 12:00:00,CLIM-001,Climatisation,10.84,45.5,5.9,4.98,12,3,11,0
2024-11-07 12:00:00,FRIG-002,Réfrigération,4.04,46.9,4.7,5.05,12,3,11,0
2024-11-07 12:00:00,POMP-003,Pompe Hydraulique,15.14,45.9,48.2,4.31,12,3,11,0
2024-11-07 12:00:00,ELEC-004,Éclairage/Bureautique,2.78,40.5,4.9,4.64,12,3,11,0
2024-11-07 13:00:00,CLIM-001,Climatisation,12.4,47.3,4.0,6.02,13,3,11,0
2024-11-07 13:00:00,FRIG-002,Réfrigération,4.2,47.7,4.9,5.22,13,3,11,0
2024-11-07 13:00:00,POMP-003,Pompe Hydraulique,17.49,44.2,54.9,4.72,13,3,11,0
2024-11-07 13:00:00,ELEC-004,Éclairage/Bureautique,2.48,43.2,5.2,4.26,13,3,11,0
2024-11-07 14:00:00,CLIM-001,Climatisation,11.69,47.3,6.0,5.13,14,3,11,0
2024-11-07 14:00:00,FRIG-002,Réfrigération,4.02,46.4,5.7,5.43,14,3,11,0
2024-11-07 14:00:00,POMP-003,Pompe Hydraulique,15.67,44.9,44.6,5.02,14,3,11,0
2024-11-07 14:00:00,ELEC-004,Éclairage/Bureautique,2.77,47.9,3.0,4.29,14,3,11,0
2024-11-07 15:00:00,CLIM-001,Climatisation,11.63,45.0,5.3,5.14,15,3,11,0
2024-11-07 15:00:00,FRIG-002,Réfrigération,4.29,48.2,6.2,4.65,15,3,11,0
2024-11-07 15:00:00,POMP-003,Pompe Hydraulique,15.13,44.8,45.2,4.81,15,3,11,0
2024-11-07 15:00:00,ELEC-004,Éclairage/Bureautique,2.8,46.5,4.6,4.56,15,3,11,0
2024-11-07 16:00:00,CLIM-001,Climatisation,11.85,50.5,6.9,5.22,16,3,11,0
2024-11-07 16:00:00,FRIG-002,Réfrigération,4.22,45.8,6.2,5.01,16,3,11,0
2024-11-07 16:00:00,POMP-003,Pompe Hydraulique,15.5,42.6,46.1,4.56,16,3,11,0
2024-11-07 16:00:00,ELEC-004,Éclairage/Bureautique,2.99,42.0,7.6,4.88,16,3,11,0
2024-11-07 17:00:00,CLIM-001,Climatisation,9.43,46.0,6.6,3.84,17,3,11,0
2024-11-07 17:00:00,FRIG-002,Réfrigération,3.83,47.4,4.7,4.62,17,3,11,0
2024-11-07 17:00:00,POMP-003,Pompe Hydraulique,14.14,47.2,49.8,4.58,17,3,11,0
2024-11-07 17:00:00,ELEC-004,Éclairage/Bureautique,2.28,38.5,3.8,4.08,17,3,11,0
2024-11-07 18:00:00,CLIM-001,Climatisation,9.49,42.7,5.6,5.17,18,3,11,0
2024-11-07 18:00:00,FRIG-002,Réfrigération,3.15,43.4,4.4,4.4,18,3,11,0
2024-11-07 18:00:00,POMP-003,Pompe Hydraulique,12.17,41.8,36.9,3.62,18,3,11,0
2024-11-07 18:00:00,ELEC-004,Éclairage/Bureautique,2.41,42.0,4.4,4.22,18,3,11,0
2024-11-07 19:00:00,CLIM-001,Climatisation,9.55,45.5,5.3,4.87,19,3,11,0
2024-11-07 19:00:00,FRIG-002,Réfrigération,3.45,44.6,4.5,4.56,19,3,11,0
2024-11-07 19:00:00,POMP-003,Pompe Hydraulique,12.83,41.6,45.9,4.65,19,3,11,0
2024-11-07 19:00:00,ELEC-004,Éclairage/Bureautique,2.05,39.3,6.5,3.7,19,3,11,0
2024-11-07 20:00:00,CLIM-001,Climatisation,8.77,43.2,5.7,4.29,20,3,11,0
2024-11-07 20:00:00,FRIG-002,Réfrigération,3.6,48.0,2.9,4.57,20,3,11,0
2024-11-07 20:00:00,POMP-003,Pompe Hydraulique,13.94,41.8,44.6,4.39,20,3,11,0
2024-11-07 20:00:00,ELEC-004,Éclairage/Bureautique,2.42,43.2,4.0,3.82,20,3,11,0
2024-11-07 21:00:00,CLIM-001,Climatisation,4.09,36.0,5.1,1.99,21,3,11,0
2024-11-07 21:00:00,FRIG-002,Réfrigération,2.19,36.3,5.4,3.43,21,3,11,0
2024-11-07 21:00:00,POMP-003,Pompe Hydraulique,11.3,55.9,52.8,2.77,21,3,11,1
2024-11-07 21:00:00,ELEC-004,Éclairage/Bureautique,1.37,31.8,5.3,2.91,21,3,11,0
2024-11-07 22:00:00,CLIM-001,Climatisation,3.22,30.2,7.1,3.02,22,3,11,0
2024-11-07 22:00:00,FRIG-002,Réfrigération,3.06,56.1,11.9,3.21,22,3,11,1
2024-11-07 22:00:00,POMP-003,Pompe Hydraulique,5.37,35.3,27.9,3.52,22,3,11,0
2024-11-07 22:00:00,ELEC-004,Éclairage/Bureautique,0.7,28.9,3.0,2.38,22,3,11,0
2024-11-07 23:00:00,CLIM-001,Climatisation,5.61,37.5,4.6,3.76,23,3,11,0
2024-11-07 23:00:00,FRIG-002,Réfrigération,1.27,29.5,5.2,2.02,23,3,11,0
2024-11-07 23:00:00,POMP-003,Pompe Hydraulique,6.43,34.9,33.2,3.38,23,3,11,0
2024-11-07 23:00:00,ELEC-004,Éclairage/Bureautique,0.88,32.8,4.4,2.64,23,3,11,0
2024-11-08 00:00:00,CLIM-001,Climatisation,4.85,34.0,5.7,3.03,0,4,11,0
2024-11-08 00:00:00,FRIG-002,Réfrigération,1.76,35.6,4.2,3.22,0,4,11,0
2024-11-08 00:00:00,POMP-003,Pompe Hydraulique,6.23,32.8,31.1,3.17,0,4,11,0
2024-11-08 00:00:00,ELEC-004,Éclairage/Bureautique,0.96,32.1,4.2,2.86,0,4,11,0
2024-11-08 01:00:00,CLIM-001,Climatisation,2.52,28.0,5.5,2.64,1,4,11,0
2024-11-08 01:00:00,FRIG-002,Réfrigération,1.53,34.9,3.3,3.3,1,4,11,0
2024-11-08 01:00:00,POMP-003,Pompe Hydraulique,4.56,33.8,33.1,3.16,1,4,11,0
2024-11-08 01:00:00,ELEC-004,Éclairage/Bureautique,0.9,31.4,5.8,3.03,1,4,11,0
2024-11-08 02:00:00,CLIM-001,Climatisation,3.37,32.3,5.0,3.24,2,4,11,0
2024-11-08 02:00:00,FRIG-002,Réfrigération,1.57,34.2,5.7,3.06,2,4,11,0
2024-11-08 02:00:00,POMP-003,Pompe Hydraulique,5.75,29.5,33.0,3.01,2,4,11,0
2024-11-08 02:00:00,ELEC-004,Éclairage/Bureautique,1.05,34.0,3.4,3.18,2,4,11,0
2024-11-08 03:00:00,CLIM-001,Climatisation,4.57,35.0,3.8,3.44,3,4,11,0
2024-11-08 03:00:00,FRIG-002,Réfrigération,1.25,33.4,4.5,3.32,3,4,11,0
2024-11-08 03:00:00,POMP-003,Pompe Hydraulique,7.47,33.6,38.1,2.53,3,4,11,0
2024-11-08 03:00:00,ELEC-004,Éclairage/Bureautique,1.03,33.0,3.6,3.06,3,4,11,0
2024-11-08 04:00:00,CLIM-001,Climatisation,4.5,31.6,5.1,3.23,4,4,11,0
2024-11-08 04:00:00,FRIG-002,Réfrigération,1.04,31.9,5.1,2.52,4,4,11,0
2024-11-08 04:00:00,POMP-003,Pompe Hydraulique,5.36,29.2,29.6,3.2,4,4,11,0
2024-11-08 04:00:00,ELEC-004,Éclairage/Bureautique,0.94,31.3,5.3,2.47,4,4,11,0
2024-11-08 05:00:00,CLIM-001,Climatisation,3.54,32.3,7.1,3.49,5,4,11,0
2024-11-08 05:00:00,FRIG-002,Réfrigération,2.11,34.2,5.9,3.35,5,4,11,0
2024-11-08 05:00:00,POMP-003,Pompe Hydraulique,4.88,32.0,31.7,2.31,5,4,11,0
2024-11-08 05:00:00,ELEC-004,Éclairage/Bureautique,1.05,29.5,3.9,2.56,5,4,11,0
2024-11-08 06:00:00,CLIM-001,Climatisation,3.07,31.6,5.1,2.86,6,4,11,0
2024-11-08 06:00:00,FRIG-002,Réfrigération,1.87,32.2,4.9,3.59,6,4,11,0
2024-11-08 06:00:00,POMP-003,Pompe Hydraulique,4.17,31.6,29.4,2.28,6,4,11,0
2024-11-08 06:00:00,ELEC-004,Éclairage/Bureautique,1.12,31.4,3.7,3.03,6,4,11,0
2024-11-08 07:00:00,CLIM-001,Climatisation,8.89,45.7,4.9,4.07,7,4,11,0
2024-11-08 07:00:00,FRIG-002,Réfrigération,3.2,42.3,5.5,3.94,7,4,11,0
2024-11-08 07:00:00,POMP-003,Pompe Hydraulique,11.98,43.3,43.5,4.0,7,4,11,0
2024-11-08 07:00:00,ELEC-004,Éclairage/Bureautique,2.13,39.6,4.4,3.81,7,4,11,0
2024-11-08 08:00:00,CLIM-001,Climatisation,9.87,46.6,5.1,4.44,8,4,11,0
2024-11-08 08:00:00,FRIG-002,Réfrigération,3.74,45.8,3.6,4.75,8,4,11,0
2024-11-08 08:00:00,POMP-003,Pompe Hydraulique,14.03,42.3,43.5,4.31,8,4,11,0
2024-11-08 08:00:00,ELEC-004,Éclairage/Bureautique,2.13,38.3,4.5,3.67,8,4,11,0
2024-11-08 09:00:00,CLIM-001,Climatisation,9.78,45.0,4.8,4.6,9,4,11,0
2024-11-08 09:00:00,FRIG-002,Réfrigération,3.11,42.4,4.0,4.44,9,4,11,0
2024-11-08 09:00:00,POMP-003,Pompe Hydraulique,12.56,42.5,40.3,3.77,9,4,11,0
2024-11-08 09:00:00,ELEC-004,Éclairage/Bureautique,2.39,44.6,6.0,4.71,9,4,11,0
2024-11-08 10:00:00,CLIM-001,Climatisation,11.68,50.3,5.6,5.04,10,4,11,0
2024-11-08 10:00:00,FRIG-002,Réfrigération,4.36,45.9,4.5,5.2,10,4,11,0
2024-11-08 10:00:00,POMP-003,Pompe Hydraulique,16.6,48.3,49.0,4.7,10,4,11,0
2024-11-08 10:00:00,ELEC-004,Éclairage/Bureautique,2.59,43.8,6.0,4.44,10,4,11,0
2024-11-08 11:00:00,CLIM-001,Climatisation,22.53,81.2,11.4,5.01,11,4,11,1
2024-11-08 11:00:00,FRIG-002,Réfrigération,3.89,47.7,6.0,4.57,11,4,11,0
2024-11-08 11:00:00,POMP-003,Pompe Hydraulique,15.34,46.4,49.1,4.71,11,4,11,0
2024-11-08 11:00:00,ELEC-004,Éclairage/Bureautique,2.79,42.2,5.3,4.99,11,4,11,0
2024-11-08 12:00:00,CLIM-001,Climatisation,10.77,44.3,3.4,4.87,12,4,11,0
2024-11-08 12:00:00,FRIG-002,Réfrigération,4.29,48.5,4.2,5.09,12,4,11,0
2024-11-08 12:00:00,POMP-003,Pompe Hydraulique,15.82,46.1,45.0,5.58,12,4,11,0
2024-11-08 12:00:00,ELEC-004,Éclairage/Bureautique,2.5,42.7,5.5,4.69,12,4,11,0
2024-11-08 13:00:00,CLIM-001,Climatisation,12.15,51.3,4.8,5.27,13,4,11,0
2024-11-08 13:00:00,FRIG-002,Réfrigération,3.59,46.1,4.6,4.59,13,4,11,0
2024-11-08 13:00:00,POMP-003,Pompe Hydraulique,12.95,43.9,47.3,4.18,13,4,11,0
2024-11-08 13:00:00,ELEC-004,Éclairage/Bureautique,2.6,43.4,3.3,4.55,13,4,11,0
2024-11-08 14:00:00,CLIM-001,Climatisation,13.26,50.0,4.1,5.77,14,4,11,0
2024-11-08 14:00:00,FRIG-002,Réfrigération,4.15,48.7,4.4,4.97,14,4,11,0
2024-11-08 14:00:00,POMP-003,Pompe Hydraulique,16.76,50.5,47.1,4.61,14,4,11,0
